signal_date,ticker,name,market,main_theme,specific_signal,trigger_type,confidence,watch_keywords,chart_score,entry_risk,rsi14,volume_ratio_20d,value_ratio_20d,distance_ma20_pct,upper_shadow_pct,close_position_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,close_on_signal_date,entry_price_next_open,exit_close_1d,exit_close_3d,exit_close_5d,exit_close_10d,return_1d,return_3d,return_5d,return_10d,max_gain_5d,max_drawdown_5d,max_gain_10d,max_drawdown_10d,strategy_eligible,exclusion_reasons,strategy_entry_price,strategy_exit_price,strategy_exit_reason,strategy_exit_date,strategy_return_pct,profitability_score,score_label,score_breakdown,consecutive_days,cluster_size,bars_available,note,reason_unknown_category,article_count,article_origin_dist,latest_article_date,trigger_lag_candidate
20260430,000500,가온전선,KOSPI,수급,,unknown,low,"전력 인프라, 수급 변화, 정책성 수주(한전·지자체), 대량매매·블록딜, 기관·외국인 순매수",,,,,,,,,False,False,,,,241500.0,241500.0,288500.0,367000.0,477000.0,,19.46,51.97,97.52,,97.52,-100.0,153.42,-100.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",9,1,6,,no_news_in_window,0,,,
20260430,001390,KG케미칼,KOSPI,지배구조,"참여이사 제도 도입(근로자 대표의 이사회 배석·미등기임원 지위 부여, 의결권은 없음)",disclosure,high,"지배구조 개선, ESG 경영, 노사 소통 강화, 참여이사 제도, 이사회 의사록 기록",,,,,,,,,False,False,,,,7070.0,7090.0,6550.0,6140.0,5700.0,,-7.62,-13.4,-19.61,,0.14,-19.75,0.14,-22.43,True,,7090.0,6806.4,stop_loss,20260504,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,6,,,6,stock_news:6,2026-04-29 17:08,0
20260430,001440,대한전선,KOSPI,수급,,unknown,low,"수급(기관/외국인), 지수 편입/리밸런싱, 해저케이블 수주, 구리·원자재 가격, 단기 기술적 과매수",,,,,,,,,False,False,,,,56300.0,59700.0,60700.0,64100.0,70500.0,,1.68,7.37,18.09,,27.14,-2.51,27.14,-2.51,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",5,1,6,,no_news_in_window,0,,,
20260430,101930,인화정공,KOSDAQ,policy,"고배당·기업가치 제고 계획 공시(배당성향 54.17%, 자기주식 소각·설비증설 등)",disclosure,high,"주주환원, 고배당, 배당성향 54.17%, 자기주식 소각, 설비증설",,,,,,,,,False,False,,,,13520.0,17000.0,15140.0,14950.0,13310.0,,-10.94,-12.06,-21.71,,0.0,-21.82,0.0,-24.18,True,,17000.0,16320.0,stop_loss,20260504,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,6,,,2,stock_news:2,2026-04-30 16:56,-1
20260430,459510,나우로보틱스,KOSDAQ,수급/테마,엔비디아 관련 피지컬 AI·휴머노이드 협업 기대(매디슨 황 방한 소식이 로봇주 전반에 미친 섹터 쇼트크벤트),rumor,medium,"피지컬 AI, 휴머노이드 로봇, AI 반도체 연계, Agentic Robot O/S 연계, 의무보유등록 해제(5월)",,,,,,,,,False,False,,,,30550.0,31500.0,30300.0,30750.0,29600.0,,-3.81,-2.38,-6.03,,17.46,-13.17,17.46,-15.24,True,,31500.0,30240.0,stop_loss,20260504,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,6,,,11,stock_news:11,2026-04-30 18:07,-1
20260430,115160,휴맥스,KOSDAQ,수급,"10대1 액면병합(주식 병합) 및 거래정지 해제에 따른 유통주식수 축소·주당가격 상승(발행주식 총수 4312만→431만, 액면가 500→5000)",disclosure,high,"수급, 액면병합, 동전주 퇴출, 10대1 주식 병합, 발행주식 4312만→431만, 액면가 500→5000",,,,,,,,,False,False,,,,9370.0,10020.0,8760.0,7330.0,6820.0,,-12.57,-26.85,-31.94,,6.79,-32.63,6.79,-33.63,True,,10020.0,9619.2,stop_loss,20260504,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,6,,,2,stock_news:2,2026-04-30 10:07,-1
20260430,024840,KBI메탈,KOSDAQ,수급,장중 대량 매수·공매도 커버링에 의한 단기 테마성 급등(해당 기간 공시·기사 미확인),unknown,low,"수급, 단기 모멘텀, 장중 대량 매수·거래량 급증, 공매도 커버링·쇼트스크위즈, 무확인 루머/소문",,,,,,,,,False,False,,,,5100.0,5770.0,6630.0,9300.0,9980.0,,14.9,61.18,72.96,,103.81,-100.0,103.81,-100.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",5,1,6,,no_news_in_window,0,,,
20260430,092190,서울바이오시스,KOSDAQ,실적,"1분기 잠정 매출 1,887억원(전년비 +12.4%) 공시(외부감사 회계검토 전 발표)",earnings,high,"실적개선, 잠정실적공시, 1분기 매출 1887억, 전년비 12.4% 증가, 외부감사 회계검토, 실적확정 재공시",,,,,,,,,False,False,,,,8640.0,10340.0,11230.0,12110.0,13610.0,,8.61,17.12,31.62,,46.42,-100.0,46.42,-100.0,True,,10340.0,9926.4,stop_loss,20260504,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",5,1,6,,,0,,,
20260430,377030,비트맥스,KOSDAQ,수급/자금조달,50억 원 규모 제3자배정 유상증자(타법인 증권 취득 목적),disclosure,high,"유상증자, 제3자배정, 타법인 증권 취득, 50억원 규모, 212만 주 발행, M&A/지분투자",,,,,,,,,False,False,,,,3430.0,3550.0,2905.0,3190.0,3160.0,,-18.17,-10.14,-10.99,,9.3,-18.17,9.3,-19.72,True,,3550.0,3408.0,stop_loss,20260504,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,6,,,2,stock_news:2,2026-04-28 16:54,1
20260430,028080,휴맥스홀딩스,KOSDAQ,수급/정책,주식(액면) 병합(5대1) 및 거래정지 해제에 따른 유통주식수 감소·기준가 재산정,disclosure,high,"주식병합, 동전주 퇴출 규정, 거래정지 해제, 5대1 액면병합, 유통주식 감소",,,,,,,,,False,False,,,,9770.0,9800.0,10010.0,8010.0,7380.0,,2.14,-18.27,-24.69,,23.57,-26.43,23.57,-27.04,True,,9800.0,9408.0,stop_loss,20260504,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,6,,,2,stock_news:2,2026-04-30 10:07,-1
20260430,076610,해성옵틱스,KOSDAQ,수급,뉴스 부재 속 단기 수급(거래량 급증에 따른 투기적 매수),unknown,low,"수급, 거래량 급증, 단기투자심리, 공시(자사주·증자·계약), 외국인·기관 순매수",,,,,,,,,False,False,,,,1739.0,1825.0,1885.0,2275.0,2460.0,,3.29,24.66,34.79,,60.55,0.0,60.55,0.0,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",3,1,6,,no_news_in_window,0,,,
20260430,109740,디에스케이,KOSDAQ,수급,,unknown,low,"수급, 단기 급등락, 시장루머, 거래량 급증, 외국인·기관 순매수, 공시(주주변동)",,,,,,,,,False,False,,,,5960.0,6000.0,5840.0,5290.0,4970.0,,-2.67,-11.83,-17.17,,9.83,-20.83,9.83,-22.67,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",1,1,6,,no_news_in_window,0,,,
20260430,065440,이루온,KOSDAQ,수급,무관련 공시·보도 부재 속 개인매수 중심의 거래량 급증(단기 과열·기술적 매수세 유입 가능성),unknown,low,"수급, 테마성 장세, 기술적 돌파, 거래량 급증, 개인투자자 매수 집중",,,,,,,,,False,False,,,,4010.0,4050.0,4055.0,3970.0,3950.0,,0.12,-1.98,-2.47,,14.81,-9.01,22.22,-9.01,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",2,1,6,,no_news_in_window,0,,,
20260504,006345,대원전선우,KOSPI,수급,AI 데이터센터용 전력 인프라 수요 기대에 따른 전선·전력 인프라주 동반 강세(전력케이블·전력설비 수요 기대)와 단기 수급 과열(RSI·동시매수)로 인한 상한가·투자경고 지정,technical,medium,"AI 데이터센터, 전력 인프라 수요, 수급 과열, 투자경고·매매거래정지, RSI 과열",65,extreme,94.88,2.14,3.97,141.26,0.0,100.0,True,True,strong_uptrend,strong_close,trend_continuation,12920.0,0.0,12920.0,21800.0,23550.0,,,,,,,,,,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,35,weak,"{""conf_medium"": 6, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",8,1,5,,,0,,,
20260504,015860,일진홀딩스,KOSPI,전력/전선(에너지 인프라) 수급,미 AI 데이터센터 확충에 따른 K-에너지 밸류체인 수혜(전력·전선 수요 증가) + 일진전기 EB 1000억 교환청구 완료로 실탄(재무완충) 확보,disclosure,medium,"AI 데이터센터, 에너지 밸류체인, 전선·케이블 수주 증가, EB 1000억 교환청구, 전력인프라 투자",73,extreme,88.95,13.15,19.43,53.49,0.0,100.0,True,True,strong_uptrend,strong_close,volume_breakout,13410.0,13410.0,13620.0,13700.0,13910.0,,1.57,2.16,3.73,,15.06,-6.86,15.06,-6.86,False,"entry_risk_high, distance_ma20_overheat",,,not_eligible,,,53,neutral,"{""conf_medium"": 6, ""trigger_strong"": 10, ""chart_70"": 8, ""breakout_60d"": 8, ""value_ratio_3x"": 8, ""close_pos_70"": 5, ""entry_risk_high"": -20, ""rsi_overheat"": -10, ""distance_ma20"": -12}",1,1,5,,,0,,,
20260504,007610,선도전기,KOSPI,전력/전기장비,AI 데이터센터 확충 기대에 따른 전력 인프라 수요(테마성 매수) 및 단기 수급 과열(상한가·RSI·이격도 확대),technical,medium,"AI 데이터센터, 전력 인프라 확충, 단기 과열(RSI/이격도), 투자주의종목 지정예고, 구리 가격 상승",,,,,,,,,False,False,,,,10980.0,14270.0,12740.0,9900.0,14600.0,,-10.72,-30.62,2.31,,16.26,-40.22,16.26,-40.22,True,,14270.0,13699.2,stop_loss,20260506,-4.0,56,neutral,"{""conf_medium"": 6}",7,1,5,,,0,,,
20260504,016360,삼성증권,KOSPI,수급,인터랙티브 브로커스와 제휴한 외국인 통합계좌(시범 서비스) 도입 기대 — 외국인 자금 유입 통로 확대,disclosure,medium,"외국인 통합계좌, 브로커리지 수익 개선, 인터랙티브브로커스 제휴, 발행어음 인가 심사중단, 1분기 실적 발표",,,,,,,,,False,False,,,,137900.0,161100.0,149500.0,137200.0,128000.0,,-7.2,-14.84,-20.55,,1.18,-22.78,1.18,-22.78,True,,161100.0,154656.0,stop_loss,20260506,-4.0,66,watch,"{""conf_medium"": 6, ""trigger_strong"": 10}",2,1,5,,,0,,,
20260504,062040,산일전기,KOSPI,전력기기/데이터센터 인프라,데이터센터 전력설비 503억 원 수주(밸류체인 진입),contract,high,"AI 데이터센터, 전력기기, 전력설비 공급계약 503억, 데이터센터 PDU/UPS 공급, 전력모듈 납품계약",,,,,,,,,False,False,,,,333500.0,329000.0,319500.0,331000.0,312000.0,,-2.89,0.61,-5.17,,1.82,-10.79,1.82,-10.79,True,,329000.0,315840.0,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",2,1,5,,,0,,,
20260504,000500,가온전선,KOSPI,수급/테마,AI 데이터센터 향 전력 인프라 투자 확대 기대(데이터센터용 전력망·케이블·변압기 수요 증가),technical,medium,"AI 데이터센터, 전력 인프라 투자, 전력망 교체, 데이터센터용 변압기 수주, 투자경고 매매정지 예고",,,,,,,,,False,False,,,,288500.0,297500.0,367000.0,477000.0,564000.0,,23.36,60.34,89.58,,105.71,-100.0,105.71,-100.0,True,,297500.0,321300.0,take_profit,20260506,8.0,56,neutral,"{""conf_medium"": 6}",9,1,5,,,0,,,
20260504,021050,서원,KOSPI,unknown,,unknown,low,"공시·IR, 수급 급등(거래량 급증), 지자체 행사·지역 이슈, 대주주 지분변동, 기관 순매수 집중",,,,,,,,,False,False,,,,1849.0,1902.0,1733.0,1677.0,1565.0,,-8.89,-11.83,-17.72,,0.05,-18.77,0.05,-18.77,False,"confidence_low, trigger_unknown",,,not_eligible,,,5,avoid,"{""conf_low"": -25, ""trigger_unknown"": -20}",3,1,5,,weak_name_link,10,search:서원:10,,
20260504,178920,PI첨단소재,KOSPI,실적,1분기 영업이익 63% 증가(어닝 서프라이즈) — 실적 개선 발표,earnings,high,"어닝 서프라이즈, 1분기 영업이익 63% 증가, 연기금·PEF 보유동향, 제품별 수익성 개선, 원재료 가격 안정, 분기 컨퍼런스콜 가이던스",,,,,,,,,False,False,,,,30500.0,32100.0,31250.0,29100.0,29150.0,,-2.65,-9.35,-9.19,,0.16,-12.62,0.16,-12.62,True,,32100.0,30816.0,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,5,,,0,,,
20260504,402340,SK스퀘어,KOSPI,수급(외국인 매수) / 반도체,외국인 대규모 순매수 유입과 SK하이닉스의 사상 최고가·시가총액 1000조원 돌파로 인한 최대주주(동반) 강세,technical,high,"외국인 대규모 순매수, AI 반도체 슈퍼 사이클, 시가총액 1000조 돌파(반도체), 원/달러 환율 하락",,,,,,,,,False,False,,,,991000.0,1100000.0,1089000.0,1098000.0,1126000.0,,-1.0,-0.18,2.36,,11.91,-5.45,11.91,-5.45,True,,1100000.0,1056000.0,stop_loss,20260506,-4.0,62,neutral,"{""conf_high"": 12}",4,1,5,,,0,,,
20260504,108670,LX하우시스,KOSPI,실적,1분기 연결 영업이익 459억원(전년比 549.7% 증가) — B2C 중심 건자재 이익률 개선,earnings,high,"건자재 수요 회복, 주택 매매거래 증가, 수급 쏠림, 영업이익 459억원, B2C 시판 매출 믹스 개선",,,,,,,,,False,False,,,,42500.0,41000.0,41250.0,39550.0,38800.0,,0.61,-3.54,-5.37,,3.54,-9.02,3.54,-9.02,True,,41000.0,39360.0,stop_loss,20260507,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",2,1,5,,,0,,,
20260504,108675,LX하우시스우,KOSPI,수급/기술적(단기 과열),골든크로스 형성 및 RSI 과열과 동반된 소수계좌 집중 매수(한국거래소의 투자주의종목 지정 이력과 연결된 단기 수급 쏠림),technical,high,"수급 쏠림(소수계좌), 골든크로스(기술적 반등), RSI 과열, 투자주의종목 지정, 건자재 순환매, 개인·외국인 동시매수",,,,,,,,,False,False,,,,19940.0,19150.0,19110.0,19150.0,18200.0,,-0.21,0.0,-4.96,,0.78,-6.32,0.78,-6.32,True,,19150.0,18384.0,stop_loss,20260512,-4.0,62,neutral,"{""conf_high"": 12}",2,1,5,,,0,,,
20260504,020150,롯데에너지머티리얼즈,KOSPI,2차전지/전자소재(PCB·CCL),동박 수급 부족·CCL(동박적층판) 가격 급등에 따른 동박(구리박) 수요·가격 재평가,technical,medium,"2차전지, PCB, 동박 수급 부족, CCL 수입단가 급등, AI 서버 GPU 수요",,,,,,,,,False,False,,,,78500.0,80000.0,78500.0,71400.0,71900.0,,-1.88,-10.75,-10.12,,1.63,-15.25,1.63,-15.25,True,,80000.0,76800.0,stop_loss,20260506,-4.0,56,neutral,"{""conf_medium"": 6}",2,1,5,,,0,,,
20260504,103590,일진전기,KOSPI,전력기기/전선 (AI 데이터센터 수요 관련),AI 데이터센터 수요 증가로 전력설비·전선주 전반에 매수세 (언론 보도 기반 섹터 랠리),rumor,medium,"AI 데이터센터, 전력설비 대규모 수주, 전력기기 강세, 데이터센터 북미 수주, EB 교환청구 완료",,,,,,,,,False,False,,,,144100.0,145300.0,142200.0,144100.0,139200.0,,-2.13,-0.83,-4.2,,0.96,-12.73,0.96,-12.73,True,,145300.0,139488.0,stop_loss,20260506,-4.0,56,neutral,"{""conf_medium"": 6}",1,1,5,,,0,,,
20260504,077500,유니퀘스트,KOSPI,반도체/서버,"국내 1,287.68억 원 규모 HPC(고성능컴퓨팅) 서버장비 공급계약 공시(계약금액이 최근 연매출의 약 17.6%에 해당)",contract,high,"온디바이스 AI, HPC/AI 서버, 반도체 유통·솔루션, 1287억 규모 HPC 공급계약, PO 발급 2026.04.30, UAS 플랫폼 MOU",,,,,,,,,False,False,,,,8500.0,8820.0,8350.0,7810.0,7300.0,,-5.33,-11.45,-17.23,,1.93,-19.27,1.93,-19.27,True,,8820.0,8467.2,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",2,1,5,,,0,,,
20260504,006340,대원전선,KOSPI,수급/기술적(시장 랠리),AI 데이터센터 수요 기대에 따른 전력·전선주 동반 강세(데이터센터용 전력 인프라 수요 확대),technical,medium,"AI 데이터센터, 전력 인프라 투자, 투자경고·매매거래정지, 이격도 과열, 외국인 순매수",,,,,,,,,False,False,,,,17350.0,18000.0,18040.0,18010.0,16000.0,,0.22,0.06,-11.11,,12.78,-21.39,12.78,-21.39,True,,18000.0,17280.0,stop_loss,20260506,-4.0,56,neutral,"{""conf_medium"": 6}",5,1,5,,,0,,,
20260504,003470,유안타증권,KOSPI,수급(외국인·기관 대규모 순매수) / 시장 호황,"외국인 약 3조원대 대규모 순매수로 코스피 사상 최고치(6,900선) 돌파 → 증권주 일제 상승; 삼성증권의 IBKR 연동 소식이 증권업 전반에 대한 수급 기대 가속",technical,high,"외국인 대량 순매수, 코스피 신고가(6900 돌파), 증권업 수수료 증가, IBKR 외국인 통합계좌 연동, 거래대금 증가",,,,,,,,,False,False,,,,6030.0,6790.0,7830.0,7170.0,6550.0,,15.32,5.6,-3.53,,23.71,-9.87,23.71,-9.87,True,,6790.0,6518.4,stop_loss,20260506,-4.0,62,neutral,"{""conf_high"": 12}",4,1,5,,,0,,,
20260504,018880,한온시스템,KOSPI,실적,"1분기 연결실적 발표(매출 약 2.7482조원, 영업이익 972억원·전년비 약 +360%) 및 수익성 개선 가시화·유럽 전동화 수요 회복 시그널",earnings,high,"수익성 개선, 유럽 전동화 수요, 목표주가 상향, 영업이익 972억원, 1Q 매출 2.748조원, 볼륨 믹스 개선",,,,,,,,,False,False,,,,4850.0,4960.0,5410.0,4770.0,5160.0,,9.07,-3.83,4.03,,18.15,-5.24,18.15,-5.24,True,,4960.0,4761.6,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",3,1,5,,,0,,,
20260504,383220,F&F,KOSPI,실적,"1분기 영업이익 1,535억(+24%) 발표 및 목표주가 잇단 상향(MLB 실적/수요 개선 근거로 분석가 리레이팅)",earnings,high,"실적 서프라이즈, 목표주가 상향, 1분기 영업이익 1535억, MLB 판매 호조, 재매각·재무여력",,,,,,,,,False,False,,,,76600.0,75500.0,78500.0,83100.0,83500.0,,3.97,10.07,10.6,,16.82,-2.78,16.82,-2.78,True,,75500.0,81540.0,take_profit,20260508,8.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",1,1,5,,,0,,,
20260504,024070,WISCOM,KOSPI,화학·소재 (정밀화학/화학소재 재평가),"업종 랠리·수급 집중(화학주 동반 상승, 52주 신고가군 포함) 및 RSI 기반 과열 흐름",technical,medium,"화학소재 재평가, 수급·RSI 과열, 52주 신고가 랠리, 원자재 가격 안정, 화학 업종 동반 상승",,,,,,,,,False,False,,,,2810.0,2845.0,2710.0,2435.0,2260.0,,-4.75,-14.41,-20.56,,5.27,-24.6,5.27,-24.6,True,,2845.0,2731.2,stop_loss,20260506,-4.0,56,neutral,"{""conf_medium"": 6}",2,1,5,,,0,,,
20260504,000660,SK하이닉스,KOSPI,반도체,"빅테크의 AI 투자(대규모 CAPEX) 기대에 따른 HBM·GPU 수요 확정성 강화 및 외국인 대규모 순매수로 인한 수급 쏠림(시총 1,000조원 돌파·신고가)",technical,high,"AI 데이터센터 투자, 외국인 대규모 순매수, HBM·GPU 가격 결정력 강화, 빅테크 CAPEX 1조달러 전망, 장기공급계약(LTA) 확대",,,,,,,,,False,False,,,,1447000.0,1590000.0,1601000.0,1686000.0,1835000.0,,0.69,6.04,15.41,,23.71,-2.08,23.71,-2.08,True,,1590000.0,1717200.0,take_profit,20260511,8.0,62,neutral,"{""conf_high"": 12}",4,1,5,,,0,,,
20260504,322310,오로스테크놀로지,KOSDAQ,반도체 (장비/설비투자 관련),삼성향 설비투자 가속화·엑시콘의 CLT(칩레벨패키지) 공급 확대 소식으로 반도체 장비주에 낙수효과 기대,contract,medium,"반도체 장비, 삼성 설비투자, CLT 공급 확대, 장비 낙수효과, 공정 장비 수주",,,,,,,,,False,False,,,,44850.0,45950.0,43050.0,35450.0,32150.0,,-6.31,-22.85,-30.03,,13.17,-32.32,13.17,-32.32,True,,45950.0,44112.0,stop_loss,20260506,-4.0,66,watch,"{""conf_medium"": 6, ""trigger_strong"": 10}",1,1,5,,,0,,,
20260504,024840,KBI메탈,KOSDAQ,M&A,법원 회생 중 원형하이텍(변압기 제조사) 지분 100% 인수(약 103억원) — 변압기 시장 진출 및 전선·변압기 수직계열화 기대,disclosure,high,"전력 인프라, M&A/인수, 원형하이텍 인수(변압기 진출), 주식매수선택권 213억 행사, 단기 수급 과열, 투자경고 지정",,,,,,,,,False,False,,,,6630.0,8610.0,8610.0,9300.0,9200.0,,0.0,8.01,6.85,,36.59,-100.0,36.59,-100.0,True,,8610.0,8265.6,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",5,1,5,,,0,,,
20260504,079190,케스피온,KOSDAQ,수급/공시,주권매매 거래정지 해제 공시(5월 4일 주권매매 재개 예정),disclosure,high,"거래정지 해제, 주권매매 재개일 5월4일, 수급 회복, 관리종목·상장유지 심사",,,,,,,,,False,False,,,,858.0,1115.0,1115.0,1153.0,953.0,,0.0,3.41,-14.53,,29.6,-14.53,29.6,-14.53,True,,1115.0,1070.4,stop_loss,20260506,-4.0,72,watch,"{""conf_high"": 12, ""trigger_strong"": 10}",4,1,5,,,0,,,
20260504,092190,서울바이오시스,KOSDAQ,수급/테마,광통신(광트랜시버) 공동개발 논의 보도 및 한국거래소 '투자경고→매매거래정지 예고' 공개로 인한 선매수·투기성 수급 유입,disclosure,medium,"광통신, AI 데이터센터, 매매거래정지 예고, 광통신 트랜시버 공동개발, 단기과열/상한가",,,,,,,,,False,False,,,,11230.0,13030.0,12110.0,13610.0,11790.0,,-7.06,4.45,-9.52,,16.19,-100.0,16.19,-100.0,True,,13030.0,12508.8,stop_loss,20260506,-4.0,66,watch,"{""conf_medium"": 6, ""trigger_strong"": 10}",5,1,5,,,0,,,
